Athlete_ID,Country,Year,Sport,Event,Gender,Age,Height_cm,Weight_kg,Experience_Years,Previous_Medals,World_Rank,Coach_Rating,Injury_History,Medal,Medal_Count
1146,France,2000,Swimming,Road Race,Female,29,185,52,8,1,2,8,No,Gold,1
1147,Canada,2018,Boxing,Freestyle,Male,34,168,54,9,1,44,5.8,No,Bronze,3
1148,Russia,2021,Cycling,Rifle,Male,22,174,74,15,0,156,5.7,No,Bronze,1
1149,France,2005,Gymnastics,Rifle,Female,26,183,65,5,1,68,9.9,Yes,Silver,1
1150,France,2022,Athletics,Freestyle,Male,29,186,47,13,1,105,9.3,No,Bronze,4
1151,Australia,2001,Athletics,Butterfly,Female,25,171,70,5,1,76,6.1,No,Gold,1
1152,France,2014,Athletics,200m,Male,23,179,76,5,0,183,6.2,Yes,Gold,1
1153,Australia,2013,Swimming,Butterfly,Male,37,178,61,9,2,179,5.8,Yes,Silver,1
1154,Russia,2007,Gymnastics,Floor Exercise,Female,27,176,69,7,0,152,5.1,No,Silver,1
1155,Germany,2002,Swimming,100m,Male,24,172,90,13,2,131,6.7,Yes,Silver,1
1156,Australia,2017,Boxing,Relay,Female,23,157,53,14,0,133,8.1,No,Silver,1
1157,China,2012,Athletics,200m,Male,21,150,53,12,0,157,5.6,No,Bronze,1
1158,Italy,2020,Rowing,Vault,Female,26,180,91,2,4,181,5.7,Yes,Gold,1
1159,France,2008,Swimming,Heavyweight,Male,24,186,69,9,1,112,9.6,No,Bronze,1
1160,USA,2024,Athletics,Butterfly,Male,31,171,66,3,0,63,8.5,No,Bronze,1
1161,France,2003,Wrestling,Butterfly,Male,21,165,76,10,0,168,7.4,No,Bronze,1
1162,USA,2002,Athletics,Freestyle,Male,19,178,75,13,1,74,9.1,No,Silver,1
1163,India,2003,Athletics,Road Race,Male,17,171,72,1,0,78,5.6,No,Bronze,3
1164,Australia,2012,Swimming,Freestyle,Male,24,167,79,7,0,60,7.9,No,Silver,3
1165,China,2020,Athletics,100m,Male,22,186,80,11,0,35,6.3,No,Bronze,3
1166,Canada,2022,Gymnastics,100m,Male,24,180,60,6,0,50,5.8,No,Bronze,1
1167,France,2023,Athletics,Vault,Male,23,173,50,6,0,20,7,No,Silver,1
1168,UK,2022,Shooting,Road Race,Female,17,160,78,5,1,176,9.7,No,Gold,1
1169,USA,2001,Cycling,100m,Female,25,172,90,4,4,166,8.8,No,Silver,1
1170,China,2023,Shooting,Freestyle,Male,24,188,77,1,0,95,5.8,No,Silver,3
1171,Germany,2009,Swimming,Vault,Male,22,180,78,8,2,26,5.6,No,Silver,1
1172,Brazil,2006,Shooting,Single Sculls,Female,20,179,62,13,2,172,6.4,No,Bronze,2
1173,Russia,2004,Wrestling,Freestyle,Male,26,158,50,10,0,161,8.5,No,Silver,3
1174,China,2021,Athletics,Rifle,Male,27,172,62,1,0,28,9.3,No,Silver,3
1175,Russia,2019,Cycling,Vault,Male,27,168,61,7,2,125,6.2,No,Silver,1
1176,UK,2002,Shooting,Single Sculls,Male,27,180,49,12,0,187,7.1,No,Silver,1
1177,Canada,2005,Wrestling,Floor Exercise,Female,23,182,67,1,3,79,7.5,No,Bronze,1
1178,USA,2003,Cycling,100m,Male,24,174,69,3,0,171,7.4,No,Gold,2
1179,Canada,2003,Gymnastics,Freestyle,Male,25,175,51,10,1,77,5.7,No,Gold,2
1180,Germany,2011,Rowing,100m,Male,20,182,74,10,1,112,5.2,No,Bronze,1
1181,Brazil,2015,Shooting,Floor Exercise,Male,34,159,73,12,0,124,7,No,Bronze,2
1182,India,2021,Boxing,Vault,Male,23,185,91,12,1,110,8.5,No,Gold,1
1183,Russia,2002,Athletics,Butterfly,Male,21,164,64,5,0,143,5,No,Gold,1
1184,Italy,2009,Shooting,Road Race,Male,31,183,69,4,0,61,6.4,Yes,Silver,2
1185,USA,2000,Shooting,200m,Male,20,183,53,2,2,197,5.5,No,Silver,1
1186,Italy,2010,Athletics,Butterfly,Male,23,166,77,14,1,80,6.6,Yes,Bronze,3
1187,Russia,2007,Boxing,Freestyle,Male,20,157,65,4,0,59,5.7,No,Silver,1
1188,USA,2022,Athletics,Relay,Male,26,161,67,5,2,175,5.9,No,Bronze,1
1189,India,2024,Gymnastics,Single Sculls,Female,25,191,88,11,0,96,8,No,Bronze,1
1190,Australia,2015,Swimming,Floor Exercise,Female,23,175,61,10,0,136,7.7,No,Gold,1
1191,USA,2012,Gymnastics,Butterfly,Female,31,184,60,2,2,154,9.2,Yes,Silver,3
1192,Germany,2008,Swimming,Road Race,Female,20,191,84,2,2,159,7.5,Yes,Bronze,2
1193,India,2000,Rowing,100m,Male,26,186,73,5,0,46,8.3,No,Gold,1
1194,Russia,2016,Shooting,Floor Exercise,Male,16,167,78,10,0,39,9.7,No,Bronze,1
1195,USA,2000,Boxing,Freestyle,Female,23,174,104,2,0,77,6.2,No,Silver,1
1196,France,2015,Swimming,Butterfly,Male,23,154,95,7,0,142,9.2,No,Silver,1
1197,Brazil,2015,Athletics,Rifle,Female,21,180,68,13,1,63,8.4,No,Bronze,2
1198,Brazil,2020,Swimming,Vault,Male,16,161,57,13,4,156,6.8,Yes,Gold,1
1199,Australia,2021,Athletics,100m,Male,22,163,92,6,0,192,6.2,No,Gold,1
1200,USA,2012,Athletics,Rifle,Male,20,166,90,13,2,27,8.4,No,Bronze,1
1201,Australia,2015,Athletics,200m,Male,26,174,74,13,1,13,8.8,No,Bronze,4
1202,USA,2019,Boxing,Heavyweight,Female,25,169,77,5,1,185,8.1,No,Bronze,2
1203,USA,2006,Gymnastics,200m,Female,24,172,52,7,0,164,7.7,No,Bronze,2
1204,India,2011,Athletics,Freestyle,Male,27,164,68,12,2,176,7.3,No,Gold,1
1205,UK,2015,Boxing,Heavyweight,Male,18,169,80,12,0,184,5.2,No,Silver,1
1206,Canada,2015,Gymnastics,Butterfly,Male,23,176,72,11,2,87,7.9,No,Bronze,1
1207,Russia,2021,Rowing,Butterfly,Female,23,155,59,13,2,110,8.7,No,Bronze,1
1208,Japan,2008,Boxing,200m,Male,28,179,47,11,0,138,8.6,No,Bronze,2
1209,China,2014,Cycling,Single Sculls,Male,24,158,65,12,1,172,5.1,No,Bronze,1
1210,Brazil,2016,Cycling,Single Sculls,Male,21,183,74,4,4,197,9.4,No,Silver,4
1211,Japan,2024,Swimming,Freestyle,Male,26,167,76,13,0,161,7.1,No,Silver,1
1212,Japan,2023,Shooting,100m,Male,32,181,89,5,0,24,5.6,No,Bronze,2
1213,China,2004,Boxing,Single Sculls,Female,25,176,74,12,1,34,9.1,No,Bronze,1
1214,Canada,2005,Rowing,100m,Male,28,170,71,12,0,59,9,No,Bronze,2
1215,Australia,2024,Rowing,200m,Male,21,175,98,3,1,27,5.8,Yes,Bronze,1
1216,China,2008,Boxing,Relay,Male,23,169,85,8,0,181,9.9,No,Gold,1
1217,USA,2003,Athletics,Heavyweight,Female,29,166,67,4,0,109,5.5,No,Silver,1
1218,Russia,2014,Cycling,200m,Male,24,204,71,8,0,187,8.5,No,Bronze,1
1219,Russia,2005,Athletics,100m,Female,26,178,82,5,1,164,9.4,No,Bronze,1
1220,China,2012,Cycling,Butterfly,Male,20,168,69,2,1,183,9.9,No,Silver,2
1221,Brazil,2010,Gymnastics,Road Race,Male,22,196,49,1,2,176,6.9,Yes,Gold,1
1222,China,2000,Boxing,Road Race,Male,20,176,71,5,0,85,9.5,No,Bronze,1
1223,Japan,2008,Shooting,100m,Male,21,162,68,13,1,123,8.3,No,Silver,1
1224,Brazil,2000,Cycling,Vault,Female,23,194,72,12,2,9,8.2,No,Bronze,3
1225,Japan,2001,Gymnastics,Single Sculls,Male,26,167,93,3,1,178,8.4,No,Bronze,1
1226,Russia,2016,Wrestling,Rifle,Female,21,194,85,3,1,138,8.5,No,Silver,3
1227,Japan,2004,Swimming,Vault,Male,22,160,61,9,2,6,6,No,Gold,1
1228,China,2003,Shooting,Floor Exercise,Male,27,168,48,11,0,102,6.7,No,Bronze,1
1229,Brazil,2015,Athletics,Floor Exercise,Male,24,188,45,5,0,23,8.1,No,Silver,1
1230,Japan,2019,Shooting,Rifle,Male,24,176,69,14,3,83,8.7,No,Silver,1
1231,Italy,2010,Boxing,Road Race,Male,27,175,71,12,0,50,8.4,Yes,Silver,1
1232,China,2017,Shooting,Butterfly,Female,22,178,75,12,0,20,8.9,No,Silver,1
1233,China,2001,Cycling,Vault,Female,17,164,56,15,0,85,5.3,Yes,Gold,1
1234,USA,2015,Shooting,Rifle,Male,23,178,70,3,0,89,7.8,No,Bronze,4
1235,Russia,2005,Wrestling,200m,Male,29,154,76,3,0,12,7,No,Bronze,1
1236,India,2024,Athletics,Vault,Male,22,152,109,2,1,160,7.3,Yes,Silver,1
1237,France,2024,Athletics,Rifle,Female,27,174,78,8,0,72,9.3,Yes,Silver,1
1238,UK,2007,Gymnastics,100m,Female,25,183,84,10,3,156,6.2,Yes,Silver,4
1239,Brazil,2024,Shooting,Vault,Female,26,154,80,8,1,112,5.8,No,Bronze,1
1240,China,2019,Rowing,Freestyle,Female,28,195,79,10,2,134,5.4,Yes,Silver,3
1241,France,2018,Athletics,Heavyweight,Male,22,176,74,4,1,137,5.5,No,Bronze,3
1242,Canada,2014,Rowing,Vault,Female,27,185,59,14,0,33,5.2,No,Bronze,1
1243,Canada,2013,Swimming,Floor Exercise,Male,20,188,75,11,0,50,9.7,No,Silver,1
1244,France,2000,Athletics,Butterfly,Female,23,200,60,6,4,37,5.1,Yes,Bronze,1
1245,Canada,2005,Athletics,Road Race,Male,26,170,59,1,0,172,7.9,No,Bronze,1
1246,Russia,2021,Athletics,Freestyle,Female,27,188,76,3,2,132,6.7,No,Silver,2
1247,USA,2017,Rowing,Butterfly,Male,30,181,57,10,2,149,7,No,Gold,1
1248,USA,2000,Swimming,Single Sculls,Female,30,174,79,11,2,105,5,No,Bronze,1
1249,Italy,2017,Rowing,Vault,Male,25,180,65,13,1,166,6.9,No,Gold,2
1250,Germany,2015,Gymnastics,100m,Female,16,173,58,11,0,199,8.6,Yes,Bronze,2
1251,Canada,2018,Swimming,Road Race,Male,24,162,81,7,0,49,5.6,No,Silver,1
1252,UK,2017,Wrestling,Single Sculls,Male,26,168,67,8,2,178,7.5,No,Gold,1
1253,USA,2011,Gymnastics,Relay,Male,23,181,62,11,2,77,8.4,No,Bronze,2
1254,USA,2002,Gymnastics,Vault,Female,20,165,51,2,3,83,8.9,No,Bronze,1
1255,Russia,2003,Shooting,Vault,Male,26,164,68,15,0,29,7.8,No,Bronze,1
1256,Japan,2004,Wrestling,Floor Exercise,Male,27,178,68,8,0,73,8.1,Yes,Silver,3
1257,China,2007,Wrestling,Freestyle,Male,35,165,57,3,0,150,7.9,No,Bronze,2
1258,UK,2005,Boxing,Freestyle,Female,30,181,80,4,0,91,9.5,No,Silver,1
1259,USA,2015,Athletics,Heavyweight,Male,28,168,76,2,2,23,8.5,No,Silver,1
1260,Germany,2015,Athletics,Vault,Female,31,175,75,14,0,184,8.5,Yes,Gold,2
1261,China,2016,Wrestling,Rifle,Male,35,179,94,7,1,111,7.5,No,Silver,4
1262,Canada,2011,Wrestling,Relay,Female,24,179,79,8,3,70,9,No,Gold,1
1263,India,2013,Gymnastics,200m,Male,22,159,55,14,1,140,5.5,No,Silver,1
1264,Japan,2013,Swimming,Relay,Male,25,183,68,11,0,167,5.4,No,Gold,1
1265,USA,2005,Shooting,100m,Male,24,194,85,12,2,132,6,No,Silver,1
1266,USA,2017,Swimming,100m,Male,27,166,79,7,0,92,8.2,Yes,Gold,1
1267,Japan,2021,Swimming,Single Sculls,Female,33,185,61,7,0,195,5.3,No,Silver,1
1268,UK,2021,Wrestling,Butterfly,Male,26,181,67,3,0,12,8.5,Yes,Gold,3
1269,Germany,2010,Athletics,Relay,Male,22,175,88,4,0,74,6.6,No,Silver,1
1270,India,2011,Cycling,200m,Male,24,161,62,7,2,40,6.3,No,Gold,2
1271,Australia,2000,Wrestling,Vault,Male,24,176,76,2,1,91,9.8,No,Gold,2
1272,France,2014,Cycling,100m,Female,31,184,59,12,0,31,5.5,No,Bronze,3
1273,Canada,2003,Swimming,Vault,Male,26,176,60,11,1,133,6.5,No,Silver,4
1274,USA,2002,Cycling,Vault,Male,18,163,64,15,1,88,7.3,No,Silver,1
1275,UK,2007,Gymnastics,100m,Male,27,172,69,2,0,137,8.5,Yes,Silver,1
1276,USA,2003,Gymnastics,Freestyle,Male,32,184,70,12,2,81,5.5,No,Gold,1
1277,China,2006,Cycling,Relay,Female,26,194,83,2,0,184,8.7,No,Bronze,1
1278,Brazil,2002,Cycling,Rifle,Male,27,168,80,4,3,55,7.1,No,Bronze,1
1279,USA,2006,Swimming,Single Sculls,Male,25,179,69,12,2,161,6.6,No,Bronze,1
1280,UK,2001,Swimming,200m,Male,18,168,65,4,0,143,7.3,No,Gold,1
1281,Germany,2012,Shooting,Road Race,Female,21,176,79,1,0,133,9.9,No,Bronze,1
1282,Australia,2014,Shooting,Rifle,Female,25,162,72,6,4,167,7.6,No,Bronze,2
1283,Germany,2020,Swimming,200m,Male,29,192,88,14,2,4,8.1,No,Bronze,1
1284,USA,2020,Shooting,Rifle,Male,24,185,67,14,1,180,5.1,No,Bronze,2
1285,India,2003,Gymnastics,Butterfly,Female,21,178,69,8,0,190,8.9,No,Gold,3
1286,UK,2003,Shooting,Rifle,Female,22,169,72,14,2,2,8.2,No,Bronze,3
1287,USA,2013,Athletics,200m,Male,32,172,62,2,3,36,6.1,No,Gold,2
1288,India,2005,Wrestling,100m,Male,16,189,75,5,0,193,9.4,Yes,Bronze,1
1289,USA,2017,Swimming,Single Sculls,Male,27,167,76,6,0,106,6.6,No,Silver,1
1290,USA,2018,Gymnastics,Butterfly,Female,18,199,81,5,2,9,6.4,Yes,Silver,1
1291,Japan,2009,Boxing,Rifle,Male,28,171,77,10,0,94,5.8,Yes,Silver,1
1292,USA,2006,Cycling,Rifle,Female,24,184,60,1,1,73,6,No,Bronze,2
1293,Germany,2012,Athletics,Heavyweight,Male,28,184,87,13,0,188,9.3,Yes,Bronze,1
1294,Russia,2020,Swimming,200m,Male,32,182,80,4,0,39,6.5,No,Bronze,3
1295,Canada,2019,Cycling,Freestyle,Male,31,184,53,12,2,172,5.4,No,Gold,1
1296,China,2015,Athletics,200m,Male,24,177,73,13,2,44,9.4,No,Bronze,2
1297,China,2024,Swimming,Vault,Male,23,177,76,5,2,81,5.7,No,Bronze,2
1298,USA,2023,Swimming,Freestyle,Female,19,175,58,13,0,97,9.4,No,Silver,2
1299,Russia,2008,Gymnastics,Floor Exercise,Male,25,200,71,5,0,128,6,No,Bronze,1
1300,Australia,2023,Rowing,Relay,Male,28,171,57,9,4,35,8.9,No,Gold,1
1301,USA,2012,Wrestling,Floor Exercise,Male,25,165,80,9,1,50,7.5,No,Gold,1
1302,Italy,2001,Rowing,Rifle,Female,26,183,72,4,0,185,8.9,Yes,Bronze,1
1303,USA,2003,Swimming,Floor Exercise,Male,30,174,58,4,0,99,5.1,No,Silver,1
1304,Germany,2018,Cycling,Heavyweight,Male,28,181,83,15,0,180,7.5,No,Bronze,4
1305,Australia,2009,Cycling,Vault,Female,19,177,82,4,0,121,7.2,No,Silver,1
1306,France,2000,Rowing,Relay,Male,22,172,58,14,1,20,9.8,No,Gold,2
1307,Australia,2003,Rowing,Single Sculls,Male,23,176,53,6,1,79,7.5,No,Bronze,1
1308,Canada,2015,Boxing,Rifle,Female,29,177,58,9,2,113,6.7,No,Silver,1
1309,India,2006,Swimming,Single Sculls,Male,24,176,76,11,2,174,7.8,No,Bronze,2
1310,Canada,2020,Wrestling,Floor Exercise,Male,20,179,66,10,0,118,7.6,No,Silver,1
1311,USA,2004,Swimming,Floor Exercise,Male,24,171,45,9,1,115,9.6,No,Silver,1
1312,Italy,2012,Athletics,Single Sculls,Male,32,159,72,5,1,6,6.7,No,Silver,2
1313,Germany,2015,Boxing,Road Race,Female,17,186,64,4,1,149,5.3,No,Silver,2
1314,Canada,2005,Cycling,Relay,Male,18,171,81,3,0,40,9.9,No,Silver,4
1315,Japan,2018,Swimming,Relay,Male,26,172,75,5,1,171,9.6,Yes,Silver,1
1316,Russia,2017,Rowing,200m,Male,28,197,77,8,0,3,8,No,Bronze,4
1317,UK,2010,Swimming,Road Race,Male,20,188,55,11,0,16,5.5,No,Silver,4
1318,Australia,2014,Swimming,100m,Female,25,171,81,9,0,128,5.1,No,Bronze,1
1319,USA,2022,Cycling,Floor Exercise,Female,27,166,82,15,2,75,9.8,No,Bronze,2
1320,USA,2024,Athletics,Floor Exercise,Male,32,181,71,9,0,35,7.3,No,Bronze,1
1321,China,2008,Gymnastics,Road Race,Male,31,166,74,14,0,10,6.8,No,Bronze,1
1322,China,2018,Swimming,Butterfly,Male,25,162,76,14,3,163,5.4,Yes,Silver,1
1323,France,2011,Athletics,Butterfly,Male,27,182,69,1,1,95,9.1,No,Gold,2
1324,China,2013,Swimming,Relay,Male,29,169,79,11,0,86,6.9,No,Bronze,1
1325,Brazil,2016,Boxing,Rifle,Female,22,173,86,2,1,130,6.7,No,Silver,3
1326,India,2017,Boxing,Vault,Female,22,183,70,11,2,172,8.1,No,Silver,1
1327,China,2023,Rowing,Relay,Female,20,188,60,8,0,122,7.6,No,Silver,1
1328,Canada,2020,Athletics,Road Race,Female,16,153,83,3,1,38,5.8,No,Gold,1
1329,Russia,2024,Wrestling,Rifle,Male,24,178,55,10,2,148,8.2,No,Bronze,1
1330,UK,2002,Shooting,Single Sculls,Male,25,170,66,9,0,80,7.9,No,Silver,1
1331,Germany,2016,Athletics,Freestyle,Male,24,184,60,2,4,193,6.5,Yes,Silver,1
1332,Australia,2014,Athletics,Floor Exercise,Male,23,174,84,6,1,32,6,No,Silver,1
1333,China,2013,Athletics,Single Sculls,Male,24,175,85,1,2,192,10,No,Bronze,1
1334,Brazil,2002,Athletics,Road Race,Female,26,172,87,14,0,28,8.1,No,Gold,2
1335,Brazil,2003,Shooting,200m,Female,22,175,66,2,2,97,8.7,No,Bronze,1
1336,Russia,2014,Athletics,Vault,Male,25,182,65,11,0,164,5.5,No,Silver,1
1337,China,2021,Gymnastics,Single Sculls,Male,22,159,67,4,1,86,9.7,No,Bronze,2
1338,Russia,2016,Rowing,Road Race,Male,25,189,64,11,0,42,8.4,Yes,Bronze,1
1339,USA,2012,Swimming,Floor Exercise,Male,22,168,61,3,0,66,5.2,No,Bronze,2
1340,USA,2015,Swimming,Relay,Female,24,176,63,6,1,29,7.1,No,Silver,2
1341,China,2016,Shooting,Single Sculls,Male,27,188,68,5,1,71,6,No,Gold,1
1342,UK,2016,Gymnastics,Vault,Male,24,155,82,5,1,120,8.4,Yes,Gold,1
1343,France,2005,Wrestling,Floor Exercise,Male,20,179,68,5,1,26,7.5,No,Gold,1
1344,Australia,2004,Gymnastics,Butterfly,Male,24,168,48,7,0,88,7.2,No,Bronze,1
1345,Australia,2023,Gymnastics,Floor Exercise,Female,28,180,83,7,0,131,9.7,No,Gold,3
1346,Japan,2007,Shooting,100m,Female,16,160,80,2,0,134,6,Yes,Silver,1
1347,India,2023,Shooting,Heavyweight,Female,25,179,64,9,2,190,6.6,No,Gold,1
1348,India,2003,Swimming,Relay,Male,23,178,48,11,0,138,5.2,No,Gold,1
1349,Brazil,2019,Boxing,Butterfly,Male,24,154,64,10,1,34,6.7,No,Gold,3
1350,USA,2002,Rowing,100m,Female,29,183,71,8,0,91,8.9,No,Bronze,2
1351,France,2005,Rowing,Road Race,Female,31,182,59,12,0,167,6.6,No,Gold,1
1352,Germany,2023,Shooting,Freestyle,Male,26,181,75,5,1,198,6.2,No,Silver,1
1353,Japan,2022,Shooting,Relay,Male,20,187,68,13,1,114,6.1,No,Gold,3
1354,Australia,2020,Rowing,Relay,Male,22,180,80,15,3,38,9.8,No,Silver,1
1355,UK,2019,Shooting,Road Race,Male,31,170,103,3,1,5,6,No,Bronze,1
1356,France,2002,Boxing,100m,Female,19,168,75,3,2,108,6.7,No,Silver,1
1357,Italy,2018,Shooting,Freestyle,Male,26,166,72,4,1,78,7.5,Yes,Silver,1
1358,Japan,2007,Gymnastics,Vault,Male,20,168,76,2,0,92,5,No,Bronze,2
1359,China,2003,Athletics,Road Race,Male,26,182,87,6,0,28,7.6,No,Gold,3
1360,Germany,2000,Swimming,Rifle,Male,24,173,71,1,1,149,8.8,No,Silver,3
1361,Italy,2020,Swimming,Relay,Female,21,167,76,14,0,59,7.1,No,Gold,1
1362,China,2017,Athletics,Single Sculls,Female,26,197,69,12,2,43,5.1,No,Bronze,1
1363,Russia,2009,Cycling,Floor Exercise,Male,24,162,59,13,2,89,5.6,Yes,Bronze,1
1364,Russia,2002,Athletics,100m,Male,21,180,82,1,0,191,7.1,No,Silver,1
1365,Australia,2011,Athletics,Single Sculls,Male,23,176,72,2,2,127,6.5,Yes,Gold,1
1366,USA,2011,Swimming,Butterfly,Male,23,159,70,11,1,70,9.1,No,Gold,3
1367,Australia,2004,Swimming,Heavyweight,Female,21,191,83,8,0,150,7.9,No,Gold,3
1368,Italy,2019,Boxing,Relay,Male,29,180,68,3,1,155,8,No,Bronze,1
1369,China,2011,Athletics,Road Race,Male,25,166,76,13,0,147,5.1,Yes,Gold,1
1370,China,2012,Gymnastics,Freestyle,Male,28,175,81,6,0,75,6.7,Yes,Bronze,1
1371,Brazil,2002,Cycling,Floor Exercise,Male,24,182,76,2,1,88,10,Yes,Bronze,1
1372,China,2017,Athletics,Vault,Female,17,172,63,2,0,122,9.8,No,Silver,3
1373,France,2007,Athletics,Relay,Male,19,184,66,5,0,186,9.4,Yes,Silver,1
1374,UK,2006,Shooting,Relay,Female,31,168,82,4,0,152,7.9,No,Silver,2
1375,China,2024,Wrestling,Single Sculls,Female,20,160,45,12,1,13,7.4,No,Bronze,1
1376,France,2014,Swimming,100m,Male,17,186,64,10,0,110,5.4,No,Gold,2
1377,Japan,2016,Wrestling,Freestyle,Male,20,162,62,1,0,3,9.3,No,Bronze,2
1378,UK,2000,Shooting,Single Sculls,Female,30,184,74,14,0,110,6.4,No,Gold,4
1379,India,2015,Athletics,Relay,Male,23,180,79,4,0,34,5.6,No,Bronze,1
1380,Germany,2013,Wrestling,Floor Exercise,Male,32,155,60,9,0,142,9.6,No,Gold,1
1381,China,2009,Gymnastics,Vault,Male,30,172,68,7,1,68,9.4,No,Gold,1
1382,Japan,2019,Cycling,Single Sculls,Female,20,183,64,5,1,199,7.7,No,Silver,1
1383,Brazil,2003,Cycling,Heavyweight,Male,21,179,79,7,0,172,6.9,No,Bronze,4
1384,China,2023,Gymnastics,Relay,Male,28,179,84,9,1,166,9.6,No,Bronze,1
1385,Russia,2003,Athletics,Butterfly,Male,26,180,87,15,2,199,8.3,Yes,Silver,4
1386,India,2021,Cycling,Rifle,Male,28,182,65,7,1,50,6.8,No,Bronze,2
1387,Canada,2020,Boxing,Road Race,Male,16,190,55,1,3,182,6,No,Silver,1
1388,USA,2005,Gymnastics,Vault,Male,19,186,67,12,3,98,7,No,Silver,1
1389,Brazil,2014,Cycling,Relay,Male,29,184,47,8,0,168,8.9,Yes,Gold,1
1390,Japan,2004,Boxing,Relay,Female,17,167,62,14,1,183,9,No,Bronze,1
1391,China,2023,Swimming,Floor Exercise,Male,23,166,66,8,0,171,9.2,No,Silver,1
1392,USA,2014,Wrestling,Heavyweight,Male,35,174,70,6,0,94,9.7,No,Gold,1
1393,China,2018,Wrestling,200m,Male,23,168,82,13,0,124,8,No,Bronze,1
1394,UK,2019,Boxing,Freestyle,Male,29,179,59,1,0,63,7.1,Yes,Silver,4
1395,India,2018,Gymnastics,Freestyle,Female,26,176,66,2,3,146,8.8,No,Gold,1
1396,France,2002,Cycling,Vault,Female,24,165,87,8,0,131,7.6,No,Gold,1
1397,Japan,2001,Boxing,200m,Male,29,183,63,10,0,140,5.1,Yes,Gold,1
1398,China,2021,Athletics,Vault,Female,24,181,72,4,0,18,9.6,Yes,Silver,1
1399,Germany,2000,Athletics,Rifle,Female,26,180,90,1,1,1,5,Yes,Silver,2
1400,Australia,2002,Swimming,Relay,Female,22,169,70,10,0,65,6.2,No,Bronze,1
1401,China,2018,Swimming,Freestyle,Male,21,180,49,10,0,3,6.6,No,Bronze,1
1402,China,2000,Shooting,Road Race,Male,25,181,74,12,1,175,9.7,No,Gold,1
1403,USA,2015,Athletics,Vault,Male,23,183,68,13,0,111,9.7,No,Bronze,1
1404,Australia,2000,Cycling,Rifle,Male,25,173,58,13,0,96,6.6,No,Bronze,2
1405,Russia,2010,Athletics,Freestyle,Male,24,179,82,13,1,52,7.4,No,Silver,1
1406,UK,2021,Swimming,Single Sculls,Male,26,169,90,12,1,146,7.8,No,Bronze,4
1407,France,2013,Swimming,Relay,Male,23,159,55,3,2,58,9.1,No,Bronze,1
1408,Canada,2024,Cycling,Vault,Male,24,178,45,13,0,143,5.3,No,Gold,1
1409,Germany,2018,Shooting,100m,Female,27,163,75,15,0,182,7.9,No,Bronze,1
1410,France,2008,Boxing,Road Race,Male,22,175,57,3,0,56,6.7,No,Gold,3
1411,China,2014,Shooting,Heavyweight,Male,23,177,72,12,3,47,5.9,Yes,Gold,2
1412,USA,2012,Swimming,Vault,Male,28,176,51,4,0,159,9.8,No,Bronze,2
1413,China,2022,Wrestling,100m,Male,27,178,66,4,2,27,6.2,No,Silver,1
1414,USA,2010,Boxing,Floor Exercise,Male,26,179,59,12,1,54,6.3,No,Bronze,1
1415,UK,2002,Wrestling,200m,Male,26,174,75,4,2,89,7.2,No,Silver,1
1416,Italy,2016,Cycling,Single Sculls,Male,25,177,60,10,1,71,7.9,Yes,Silver,1
1417,USA,2004,Swimming,Rifle,Female,23,162,71,8,0,109,5.6,No,Gold,1
1418,USA,2013,Boxing,Freestyle,Female,25,177,81,15,1,92,5.4,No,Bronze,3
1419,Japan,2001,Rowing,Road Race,Female,29,180,62,15,0,129,7.3,No,Silver,1
1420,Italy,2001,Cycling,Road Race,Female,26,162,72,8,1,154,9.6,No,Silver,2
1421,India,2012,Cycling,200m,Female,20,184,59,6,1,33,5.1,No,Silver,3
1422,UK,2020,Swimming,Heavyweight,Male,23,178,87,6,1,105,5.2,No,Silver,1
1423,USA,2009,Boxing,Vault,Female,30,167,72,1,3,126,6.5,No,Silver,1
1424,USA,2020,Swimming,Floor Exercise,Female,17,177,54,9,0,24,9.8,No,Gold,2
1425,Brazil,2022,Wrestling,Rifle,Male,26,153,78,11,1,37,5.5,No,Gold,1
1426,Brazil,2005,Cycling,Relay,Male,24,187,59,6,0,82,5.8,No,Silver,1
1427,USA,2002,Wrestling,Rifle,Female,22,160,75,10,2,191,6.5,No,Silver,1
1428,Brazil,2011,Athletics,Floor Exercise,Female,28,172,79,5,0,32,7.7,No,Gold,1
1429,Russia,2018,Cycling,Heavyweight,Male,27,164,53,15,1,10,5.6,No,Silver,1
1430,France,2004,Athletics,Rifle,Male,32,193,77,8,1,195,5.8,Yes,Silver,1
1431,Japan,2001,Athletics,Vault,Female,20,174,83,13,1,61,5.6,No,Bronze,4
1432,UK,2018,Wrestling,Road Race,Male,26,180,53,7,0,159,9.9,No,Silver,1
1433,UK,2009,Shooting,100m,Male,19,179,53,3,2,143,7.3,No,Bronze,1
1434,Russia,2010,Shooting,100m,Male,22,187,68,3,0,34,7.7,No,Gold,1
1435,USA,2000,Athletics,Road Race,Female,30,162,76,12,0,86,8.9,No,Gold,1
1436,USA,2000,Athletics,100m,Female,27,188,65,2,1,39,8.3,No,Gold,4
1437,India,2008,Wrestling,Single Sculls,Female,25,187,50,12,0,48,6.8,No,Gold,1
1438,Australia,2002,Shooting,Road Race,Male,22,163,77,2,0,170,6.7,No,Bronze,1
1439,China,2020,Athletics,Rifle,Male,19,180,91,9,0,84,6.9,No,Gold,2
